2.8,-69.76318359,-69.82421875,-69.21386719,-69.6105957,-70.3125,-69.42749023,-69.76318359,-69.76318359,-69.94628906,-69.85473633,-69.91577148,-70.43457031,-70.15991211,7.32421875,6.713867188,7.32421875,6.103515625,6.713867188,7.32421875,6.713867188,7.32421875,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188
2.9,-69.73266602,-69.82421875,-69.21386719,-69.6105957,-70.28198242,-69.42749023,-69.82421875,-69.76318359,-69.94628906,-69.82421875,-69.91577148,-70.43457031,-70.22094727,6.103515625,7.32421875,6.713867188,7.32421875,7.32421875,7.32421875,6.713867188,6.713867188,6.103515625,7.32421875,6.713867188,7.32421875,6.713867188
3,-69.76318359,-69.82421875,-69.21386719,-69.6105957,-70.28198242,-69.39697266,-69.79370117,-69.76318359,-69.94628906,-69.82421875,-69.88525391,-70.43457031,-70.19042969,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875
3.1,-69.73266602,-69.82421875,-69.21386719,-69.6105957,-70.28198242,-69.39697266,-69.82421875,-69.73266602,-69.97680664,-69.79370117,-69.85473633,-70.40405273,-70.19042969,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.103515625,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188
3.2,-69.76318359,-69.82421875,-69.27490234,-69.6105957,-70.28198242,-69.36645508,-69.82421875,-69.76318359,-69.94628906,-69.85473633,-69.91577148,-70.43457031,-70.22094727,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,7.32421875,6.103515625,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188
3.3,-69.76318359,-69.79370117,-69.27490234,-69.6105957,-70.28198242,-69.39697266,-69.79370117,-69.76318359,-69.91577148,-69.82421875,-69.91577148,-70.43457031,-70.19042969,6.713867188,7.32421875,6.103515625,6.713867188,6.713867188,6.713867188,7.934570313,6.713867188,6.103515625,6.713867188,6.713867188,7.32421875,7.32421875
3.4,-69.73266602,-69.76318359,-69.18334961,-69.6105957,-70.25146484,-69.39697266,-69.79370117,-69.73266602,-69.94628906,-69.82421875,-69.91577148,-70.40405273,-70.19042969,6.713867188,6.713867188,6.713867188,6.103515625,7.32421875,6.713867188,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188
3.5,-69.73266602,-69.79370117,-69.24438477,-69.6105957,-70.28198242,-69.36645508,-69.79370117,-69.70214844,-69.97680664,-69.82421875,-69.91577148,-70.43457031,-70.15991211,6.103515625,6.713867188,6.103515625,7.32421875,7.32421875,6.713867188,7.32421875,6.713867188,6.713867188,6.103515625,7.32421875,6.713867188,6.713867188
3.6,-69.73266602,-69.82421875,-69.30541992,-69.64111328,-70.3125,-69.42749023,-69.82421875,-69.79370117,-69.91577148,-69.82421875,-69.91577148,-70.37353516,-70.12939453,7.32421875,6.713867188,6.103515625,6.713867188,6.713867188,6.103515625,6.713867188,7.32421875,7.32421875,7.32421875,7.32421875,6.713867188,6.713867188
3.7,-69.76318359,-69.79370117,-69.30541992,-69.64111328,-70.25146484,-69.36645508,-69.79370117,-69.76318359,-69.94628906,-69.82421875,-69.91577148,-70.43457031,-70.19042969,7.32421875,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.103515625,6.713867188,6.713867188,6.103515625,6.713867188,6.103515625,6.713867188
3.8,-69.73266602,-69.79370117,-69.30541992,-69.64111328,-70.28198242,-69.3359375,-69.79370117,-69.76318359,-69.94628906,-69.82421875,-69.88525391,-70.43457031,-70.19042969,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,7.32421875,7.32421875,6.713867188,6.713867188
3.9,-69.76318359,-69.79370117,-69.27490234,-69.6105957,-70.3125,-69.36645508,-69.79370117,-69.76318359,-70.00732422,-69.82421875,-69.88525391,-70.43457031,-70.22094727,7.32421875,7.32421875,7.32421875,6.713867188,6.713867188,6.103515625,6.103515625,7.32421875,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188
4,-69.76318359,-69.79370117,-69.27490234,-69.64111328,-70.28198242,-69.36645508,-69.76318359,-69.79370117,-69.91577148,-69.79370117,-69.91577148,-70.40405273,-70.15991211,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,7.934570313,6.713867188
4.1,-69.73266602,-69.76318359,-69.27490234,-69.67163086,-70.25146484,-69.3359375,-69.76318359,-69.73266602,-69.97680664,-69.82421875,-69.88525391,-70.40405273,-70.19042969,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.103515625,7.32421875
4.2,-69.73266602,-69.76318359,-69.24438477,-69.67163086,-70.25146484,-69.36645508,-69.79370117,-69.76318359,-69.94628906,-69.82421875,-69.88525391,-70.46508789,-70.15991211,6.103515625,7.32421875,6.713867188,6.103515625,6.713867188,6.713867188,6.713867188,6.103515625,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188
4.3,-69.73266602,-69.79370117,-69.30541992,-69.64111328,-70.3125,-69.39697266,-69.76318359,-69.73266602,-69.91577148,-69.79370117,-69.91577148,-70.40405273,-70.19042969,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.103515625,6.713867188,6.713867188,6.713867188
4.4,-69.73266602,-69.82421875,-69.27490234,-69.64111328,-70.25146484,-69.3359375,-69.79370117,-69.76318359,-69.94628906,-69.76318359,-69.91577148,-70.40405273,-70.15991211,7.32421875,6.713867188,6.103515625,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.103515625,6.713867188,6.713867188
4.5,-69.73266602,-69.79370117,-69.3359375,-69.70214844,-70.25146484,-69.36645508,-69.79370117,-69.76318359,-69.94628906,-69.82421875,-69.94628906,-70.43457031,-70.15991211,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,7.32421875,6.713867188,6.713867188,7.32421875,6.103515625,6.713867188,6.103515625,6.713867188
4.6,-69.76318359,-69.79370117,-69.3359375,-69.64111328,-70.22094727,-69.36645508,-69.82421875,-69.73266602,-69.91577148,-69.76318359,-69.91577148,-70.37353516,-70.15991211,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188
4.7,-69.73266602,-69.79370117,-69.36645508,-69.73266602,-70.19042969,-69.39697266,-69.79370117,-69.73266602,-69.91577148,-69.85473633,-69.88525391,-70.40405273,-70.15991211,6.713867188,6.103515625,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.103515625,6.713867188,7.32421875,6.713867188,6.713867188
4.8,-69.73266602,-69.79370117,-69.3359375,-69.67163086,-70.19042969,-69.39697266,-69.79370117,-69.76318359,-69.91577148,-69.82421875,-69.91577148,-70.40405273,-70.15991211,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.103515625,6.713867188
4.9,-69.70214844,-69.79370117,-69.3359375,-69.70214844,-70.25146484,-69.36645508,-69.79370117,-69.76318359,-69.91577148,-69.88525391,-69.88525391,-70.40405273,-70.12939453,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.103515625,6.713867188,7.32421875,6.713867188
